borrower_id,borrower_name,state,sector,branch_id,loan_officer_id,disbursal_date,loan_amount,interest_rate,tenure_months,monthly_income,emi_amount,emi_to_income_ratio,credit_score,bounce_count_6m,dpd_current,gst_filing,collateral_type,prior_defaults,risk_category,loan_status,default
BRW_00149,Hiral Mistry,Haryana,Textile,BR_15,LO_036,2023-07-06,2000000,12.71,18,517913,122624,0.237,710,5,0,Non-Filer,Machinery,0,Critical,Defaulted,1
BRW_00150,Imaran Khalsa,Maharashtra,Electronics,BR_18,LO_019,2022-09-27,500000,16.77,18,153985,31610,0.205,771,0,0,Regular,Unsecured,1,Amber,Active,0
BRW_00151,Finn Narayan,Delhi,Agri Processing,BR_03,LO_034,2024-02-04,5000000,17.88,24,1433900,249330,0.174,791,4,0,Non-Filer,Property,0,Red,Active,0
BRW_00152,Chaitanya Anand,Telangana,Agri Processing,BR_20,LO_016,2023-08-22,500000,15.38,48,91183,14011,0.154,637,2,0,Regular,Machinery,1,Critical,Defaulted,1
BRW_00153,Girik Deshmukh,Gujarat,Textile,BR_10,LO_040,2023-03-15,10000000,15.19,36,2092495,347584,0.166,583,6,0,Non-Filer,Machinery,0,Critical,Defaulted,1
BRW_00154,Dalbir Arya,Haryana,Agri Processing,BR_05,LO_022,2023-08-21,7500000,16.85,24,976917,370276,0.379,815,3,75,Regular,Machinery,0,Critical,Stressed,0
BRW_00155,Anirudh Dave,Delhi,Construction,BR_05,LO_032,2023-02-13,5000000,11.54,12,794219,443168,0.558,752,1,0,Irregular,Machinery,0,Red,Active,0
BRW_00156,Yashodhara Sha,Rajasthan,Auto Parts,BR_15,LO_002,2023-01-06,5000000,17.92,48,1450469,146666,0.101,645,2,0,Regular,Property,1,Red,Active,0
BRW_00157,Vihaan Pal,Tamil Nadu,Chemicals,BR_01,LO_017,2022-08-13,2000000,12.88,48,642748,53535,0.083,694,2,15,Regular,Gold,1,Red,Active,0
BRW_00158,Gautam Narasimhan,Uttar Pradesh,Auto Parts,BR_01,LO_023,2022-05-22,2000000,18.39,18,551208,127983,0.232,615,5,90,Irregular,Machinery,0,Critical,NPA,1
BRW_00159,Ansh Hayer,Gujarat,Textile,BR_16,LO_012,2023-06-06,2000000,16.65,48,411193,57348,0.139,602,6,30,Irregular,Property,0,Critical,Stressed,0
BRW_00160,Urishilla Murty,Karnataka,Food & Beverage,BR_17,LO_013,2023-05-21,500000,16.92,60,51678,12404,0.24,816,1,60,Regular,Machinery,2,Critical,Stressed,0
BRW_00161,Chandresh Salvi,Telangana,Chemicals,BR_14,LO_010,2022-04-04,7500000,16.09,48,715319,212897,0.298,598,1,30,Regular,Gold,0,Red,Stressed,0
BRW_00162,Chatresh Basu,Uttar Pradesh,Textile,BR_15,LO_004,2024-02-13,500000,14.8,12,90533,45081,0.498,619,1,0,Regular,Property,0,Red,Active,0
BRW_00163,Manan Batra,Punjab,Electronics,BR_14,LO_007,2022-02-18,1500000,15.5,60,307847,36079,0.117,651,0,0,Regular,Property,0,Green,Active,0
BRW_00164,Tanvi De,Uttar Pradesh,Food & Beverage,BR_02,LO_002,2024-05-31,10000000,11.82,60,2444625,221535,0.091,723,6,45,Regular,Gold,0,Critical,Stressed,1
BRW_00165,Bina Kapadia,Karnataka,Auto Parts,BR_03,LO_015,2022-04-23,10000000,15.87,24,817521,489010,0.598,637,2,0,Irregular,Unsecured,0,Red,Defaulted,1
BRW_00166,Raksha Kata,West Bengal,Textile,BR_12,LO_036,2022-06-06,2000000,15.88,48,694450,56557,0.081,686,1,0,Regular,Property,0,Amber,Active,0
BRW_00167,Jagvi Loke,Haryana,Electronics,BR_02,LO_009,2023-10-05,1500000,17.74,18,267395,95522,0.357,597,1,60,Regular,Unsecured,2,Critical,Stressed,0
BRW_00168,Hemang Jani,Delhi,Chemicals,BR_08,LO_024,2022-06-13,1000000,15.04,24,308985,48505,0.157,615,2,0,Non-Filer,Machinery,1,Critical,Defaulted,1
BRW_00169,Falguni Dey,Madhya Pradesh,Chemicals,BR_12,LO_006,2024-03-22,1000000,12.04,18,224441,61000,0.272,731,1,0,Regular,Unsecured,0,Amber,Active,0
BRW_00170,Naveen Narasimhan,Delhi,Retail Trade,BR_09,LO_007,2023-11-28,2000000,13.64,48,230437,54292,0.236,708,0,60,Regular,Inventory,0,Red,Stressed,1
BRW_00171,Vivaan Palan,Maharashtra,Electronics,BR_14,LO_016,2023-03-09,500000,16.09,24,147671,24503,0.166,580,0,90,Irregular,Unsecured,1,Critical,NPA,0
BRW_00172,Unni Ram,Madhya Pradesh,Construction,BR_06,LO_017,2023-09-03,2000000,13.17,48,543306,53823,0.099,643,2,90,Irregular,Gold,0,Critical,NPA,1
BRW_00173,Chaitanya Srivastava,West Bengal,Agri Processing,BR_17,LO_030,2022-03-07,3000000,13.46,12,667223,268599,0.403,641,1,75,Irregular,Property,0,Critical,Stressed,0
BRW_00174,Pavani Dayal,Tamil Nadu,Food & Beverage,BR_11,LO_008,2023-01-30,5000000,17.24,24,1094646,247788,0.226,689,6,75,Irregular,Property,2,Critical,Stressed,1
BRW_00175,Inaya Sabharwal,Madhya Pradesh,Electronics,BR_19,LO_003,2023-01-26,10000000,15.59,18,1036194,626628,0.605,743,0,0,Regular,Machinery,0,Amber,Active,0
BRW_00176,Adweta Choudhary,Tamil Nadu,Retail Trade,BR_13,LO_025,2023-09-03,1000000,15.06,12,257079,90286,0.351,654,4,120,Regular,Property,1,Critical,NPA,0
BRW_00177,Amaira Khosla,Rajasthan,Agri Processing,BR_03,LO_029,2023-04-25,750000,13.73,36,244527,25534,0.104,725,5,60,Irregular,Machinery,0,Critical,Stressed,1
BRW_00178,Thomas Bansal,Telangana,Agri Processing,BR_03,LO_021,2023-06-26,1000000,16.62,18,105176,63149,0.6,595,3,0,Regular,Unsecured,0,Critical,Defaulted,1
BRW_00179,Nakul Kata,Maharashtra,Textile,BR_14,LO_006,2022-09-15,10000000,13.51,48,1511480,270813,0.179,596,0,15,Regular,Property,1,Red,Active,0
BRW_00180,Omkaar Kanda,Rajasthan,Agri Processing,BR_08,LO_023,2023-07-21,5000000,16.66,18,1618115,315844,0.195,603,4,90,Irregular,Machinery,0,Critical,NPA,1
BRW_00181,Pavani Singhal,Punjab,Construction,BR_07,LO_011,2024-05-31,10000000,11.99,36,1567728,332095,0.212,677,1,120,Irregular,Machinery,0,Critical,NPA,1
BRW_00182,Nitesh Loyal,Haryana,Chemicals,BR_04,LO_006,2022-01-12,750000,17.55,18,192423,47693,0.248,775,6,90,Regular,Inventory,0,Critical,NPA,1
BRW_00183,Chasmum Johal,Tamil Nadu,Retail Trade,BR_03,LO_027,2023-11-28,2000000,15.0,12,448801,180516,0.402,806,3,120,Non-Filer,Property,0,Critical,NPA,1
BRW_00184,Bachittar Iyer,Punjab,Agri Processing,BR_19,LO_027,2024-01-09,1500000,14.57,60,361512,35347,0.098,786,1,30,Irregular,Property,1,Red,Stressed,0
BRW_00185,Hardik Kapur,Delhi,Textile,BR_02,LO_013,2022-04-28,750000,15.78,18,144197,47064,0.326,709,0,0,Non-Filer,Gold,2,Red,Defaulted,1
BRW_00186,Balveer Sarin,Uttar Pradesh,Construction,BR_05,LO_009,2023-11-30,10000000,15.87,24,1609976,489010,0.304,802,1,120,Non-Filer,Gold,0,Critical,NPA,1
BRW_00187,Tristan Sachar,Madhya Pradesh,Auto Parts,BR_12,LO_008,2023-07-04,10000000,12.42,36,931040,334152,0.359,780,1,45,Regular,Gold,0,Red,Stressed,1
BRW_00188,Dalaja Misra,Delhi,Chemicals,BR_02,LO_027,2024-02-08,3000000,16.79,18,842867,189691,0.225,717,2,75,Irregular,Gold,2,Critical,Stressed,0
BRW_00189,Vihaan Atwal,West Bengal,Chemicals,BR_18,LO_032,2022-10-01,3000000,13.43,36,844335,101704,0.12,760,1,15,Irregular,Machinery,2,Red,Active,0
BRW_00190,Varsha Lata,Telangana,Retail Trade,BR_15,LO_029,2024-02-27,7500000,17.83,60,1958219,189757,0.097,796,6,120,Irregular,Inventory,0,Critical,NPA,0
BRW_00191,Kalpit Andra,Delhi,Chemicals,BR_16,LO_033,2023-10-19,3000000,17.22,12,761343,273927,0.36,758,0,15,Irregular,Machinery,0,Amber,Active,0
BRW_00192,Vansha Tank,Tamil Nadu,Agri Processing,BR_12,LO_005,2022-12-15,500000,13.92,24,72901,23987,0.329,776,0,30,Regular,Property,0,Amber,Stressed,0
BRW_00193,Amol Luthra,Haryana,Textile,BR_12,LO_038,2022-04-25,1500000,17.15,48,129049,43399,0.336,593,0,45,Regular,Machinery,0,Critical,Stressed,0
BRW_00194,Nihal Khare,Rajasthan,Chemicals,BR_04,LO_009,2022-10-28,5000000,13.99,18,1491765,309552,0.208,813,5,120,Regular,Property,0,Critical,NPA,1
BRW_00195,Nimrat Dhaliwal,Punjab,Chemicals,BR_08,LO_013,2023-03-22,750000,12.21,12,159455,66710,0.418,691,0,0,Irregular,Machinery,0,Amber,Active,0
BRW_00196,Jagdish Vala,Gujarat,Auto Parts,BR_11,LO_033,2022-06-11,10000000,18.23,36,1628462,362678,0.223,809,6,30,Irregular,Property,0,Red,Stressed,0
BRW_00197,Ubika Buch,Madhya Pradesh,Auto Parts,BR_04,LO_030,2023-04-10,7500000,16.07,60,806412,182664,0.227,811,1,60,Regular,Machinery,2,Critical,Stressed,0
BRW_00198,Baljiwan Kala,Delhi,Food & Beverage,BR_12,LO_025,2022-01-04,7500000,14.69,36,727011,258852,0.356,645,5,0,Regular,Machinery,0,Red,Active,0
BRW_00199,Saanvi Bhavsar,Karnataka,Construction,BR_10,LO_006,2024-01-10,5000000,14.28,60,870970,117068,0.134,661,3,120,Irregular,Inventory,0,Critical,NPA,0
BRW_00200,Farhan Buch,West Bengal,Agri Processing,BR_09,LO_039,2024-06-15,1500000,13.77,60,445918,34723,0.078,672,4,0,Regular,Machinery,2,Critical,Defaulted,1
BRW_00201,Manan Mukherjee,Haryana,Chemicals,BR_16,LO_010,2024-01-07,750000,18.37,12,246041,68892,0.28,760,0,30,Regular,Unsecured,1,Red,Stressed,1
BRW_00202,Tamanna Parmar,West Bengal,Electronics,BR_04,LO_036,2022-09-27,1000000,12.44,18,322122,61186,0.19,791,1,0,Regular,Property,0,Green,Active,0
BRW_00203,Tripti Trivedi,Karnataka,Chemicals,BR_17,LO_019,2023-05-28,3000000,13.7,48,985200,81528,0.083,771,5,0,Non-Filer,Inventory,0,Red,Defaulted,1
BRW_00204,Sneha Rajan,Haryana,Textile,BR_18,LO_011,2024-02-20,2000000,14.9,18,650171,124675,0.192,651,0,0,Irregular,Inventory,0,Amber,Active,0
BRW_00205,Dalaja Singh,Karnataka,Food & Beverage,BR_07,LO_017,2022-07-02,7500000,14.85,24,1667630,363115,0.218,680,0,0,Regular,Unsecured,0,Green,Active,0
BRW_00206,Edhitha Sharaf,Karnataka,Construction,BR_09,LO_002,2023-06-04,3000000,14.8,18,417726,186872,0.447,628,6,90,Regular,Machinery,0,Critical,NPA,1
BRW_00207,Chandran Dass,Delhi,Electronics,BR_06,LO_007,2022-04-19,3000000,12.73,60,886417,67845,0.077,819,4,75,Irregular,Property,0,Critical,Stressed,0
BRW_00208,Siya Mittal,Madhya Pradesh,Food & Beverage,BR_20,LO_031,2024-06-10,500000,12.51,60,68851,11251,0.163,669,0,60,Irregular,Property,0,Red,Stressed,1
BRW_00209,Fiyaz Dua,Karnataka,Retail Trade,BR_03,LO_031,2023-10-03,1500000,13.28,24,228218,71510,0.313,769,5,120,Irregular,Property,0,Critical,NPA,0
BRW_00210,Shivansh Toor,Tamil Nadu,Construction,BR_15,LO_017,2022-11-02,2000000,17.9,36,285957,72204,0.252,616,6,120,Regular,Machinery,0,Critical,NPA,0
BRW_00211,Ekaraj Gala,Rajasthan,Chemicals,BR_01,LO_015,2024-05-11,1000000,12.29,60,219045,22391,0.102,756,5,0,Regular,Gold,1,Critical,Defaulted,1
BRW_00212,Xiti Chad,Karnataka,Chemicals,BR_17,LO_007,2023-10-17,10000000,16.8,24,1668934,493462,0.296,775,1,60,Non-Filer,Property,0,Critical,Stressed,1
BRW_00213,Ladli Sha,Madhya Pradesh,Construction,BR_09,LO_030,2023-06-04,500000,16.8,60,60811,12372,0.203,740,0,15,Regular,Property,1,Red,Defaulted,1
BRW_00214,Anya Wason,Maharashtra,Chemicals,BR_02,LO_039,2023-09-16,3000000,17.17,48,607070,86829,0.143,729,0,75,Regular,Property,0,Red,Stressed,0
BRW_00215,Nicholas Mand,Maharashtra,Agri Processing,BR_06,LO_014,2022-07-23,3000000,17.71,60,947864,75707,0.08,649,6,15,Irregular,Property,0,Critical,Defaulted,1
BRW_00216,Aryan Puri,Punjab,Construction,BR_16,LO_031,2022-06-06,2000000,13.34,12,468098,178953,0.382,612,0,30,Non-Filer,Unsecured,0,Red,Stressed,1
BRW_00217,Orinder Manda,Maharashtra,Food & Beverage,BR_13,LO_009,2023-01-18,2000000,13.07,24,634301,95149,0.15,607,0,75,Irregular,Unsecured,0,Red,Stressed,1
BRW_00218,Devika Ranganathan,Uttar Pradesh,Construction,BR_06,LO_009,2024-02-20,2000000,14.76,18,265770,124543,0.469,667,1,90,Irregular,Property,0,Critical,NPA,0
BRW_00219,Raksha Dutta,Madhya Pradesh,Electronics,BR_15,LO_002,2022-06-15,3000000,13.36,24,375248,143133,0.381,583,0,45,Regular,Property,0,Red,Stressed,0
BRW_00220,Bahadurjit Roy,Delhi,Chemicals,BR_05,LO_022,2023-07-07,7500000,16.64,36,1765543,266053,0.151,645,0,90,Regular,Unsecured,0,Critical,NPA,0
BRW_00221,Sachi Mand,Telangana,Agri Processing,BR_17,LO_016,2024-03-08,750000,15.95,60,153824,18218,0.118,656,6,0,Regular,Property,2,Critical,Defaulted,1
BRW_00222,Damyanti Shukla,Karnataka,Agri Processing,BR_09,LO_002,2023-06-28,3000000,17.62,24,774739,149222,0.193,689,2,45,Regular,Inventory,2,Critical,Stressed,1
BRW_00223,Triveni Bajwa,Tamil Nadu,Retail Trade,BR_13,LO_015,2022-01-01,500000,12.08,48,147274,13186,0.09,628,0,15,Regular,Unsecured,0,Amber,Active,0
BRW_00224,Harini Balakrishnan,Gujarat,Food & Beverage,BR_07,LO_006,2023-09-06,1500000,17.91,24,424279,74820,0.176,707,0,15,Non-Filer,Machinery,0,Amber,Active,0
BRW_00225,Panini Dube,Gujarat,Auto Parts,BR_16,LO_023,2022-11-28,1000000,13.55,48,334410,27101,0.081,718,5,90,Regular,Property,0,Critical,NPA,1
BRW_00226,Dalbir Samra,Rajasthan,Auto Parts,BR_08,LO_028,2023-05-16,10000000,14.93,60,1875292,237532,0.127,614,0,0,Regular,Property,2,Red,Defaulted,1
BRW_00227,Nihal Purohit,West Bengal,Construction,BR_18,LO_017,2022-01-20,1000000,14.57,18,135724,62182,0.458,746,0,15,Regular,Unsecured,0,Amber,Active,0
BRW_00228,Deepa Nanda,West Bengal,Retail Trade,BR_05,LO_036,2022-04-25,3000000,16.82,60,686239,74267,0.108,717,6,90,Irregular,Property,0,Critical,NPA,1
BRW_00229,Owen Venkataraman,Maharashtra,Textile,BR_13,LO_019,2023-01-07,500000,14.44,36,54950,17195,0.313,814,4,45,Regular,Machinery,0,Critical,Stressed,1
BRW_00230,Zayan Nair,Uttar Pradesh,Construction,BR_07,LO_005,2024-06-18,3000000,18.1,12,473969,275182,0.581,653,0,30,Irregular,Gold,2,Critical,Stressed,1
BRW_00231,Lavanya Vala,West Bengal,Retail Trade,BR_20,LO_023,2024-05-01,1500000,17.82,18,204194,95580,0.468,779,3,75,Regular,Gold,0,Critical,Stressed,0
BRW_00232,Harinakshi Rau,Rajasthan,Food & Beverage,BR_13,LO_019,2024-04-06,7500000,17.61,18,1403041,477150,0.34,648,0,75,Irregular,Machinery,2,Critical,Stressed,0
BRW_00233,Reva Venkatesh,Delhi,Food & Beverage,BR_02,LO_001,2022-11-11,10000000,12.0,12,1100284,888487,0.808,730,4,30,Irregular,Property,0,Red,Stressed,0
BRW_00234,Vamakshi Kapadia,Punjab,Food & Beverage,BR_19,LO_027,2022-09-03,1500000,17.48,24,132895,74509,0.561,613,5,0,Regular,Machinery,1,Critical,Active,0
BRW_00235,Qabil Cherian,Delhi,Food & Beverage,BR_14,LO_025,2022-03-01,3000000,16.97,60,772003,74509,0.097,703,4,75,Irregular,Property,0,Critical,Stressed,0
BRW_00236,Edhitha Balakrishnan,Karnataka,Food & Beverage,BR_14,LO_006,2022-09-04,500000,12.22,24,122383,23588,0.193,690,4,0,Regular,Property,0,Red,Active,0
BRW_00237,Samuel Doctor,Rajasthan,Retail Trade,BR_09,LO_036,2024-06-18,1500000,12.25,24,406885,70785,0.174,611,4,0,Non-Filer,Gold,0,Critical,Active,0
BRW_00238,Wriddhish Kothari,Madhya Pradesh,Retail Trade,BR_04,LO_017,2023-08-04,5000000,12.21,60,1291521,111753,0.087,595,3,120,Non-Filer,Property,0,Critical,NPA,1
BRW_00239,Balveer Shenoy,Delhi,Agri Processing,BR_17,LO_012,2022-03-22,500000,11.58,36,55429,16507,0.298,647,0,0,Regular,Property,1,Red,Active,0
BRW_00240,Mitali Sidhu,Haryana,Electronics,BR_20,LO_025,2022-03-29,7500000,15.34,18,1189434,469086,0.394,633,4,60,Regular,Property,1,Critical,Stressed,1
BRW_00241,Ekanta Bahl,Punjab,Auto Parts,BR_16,LO_010,2024-01-20,3000000,18.31,48,344916,88611,0.257,703,1,60,Regular,Machinery,0,Red,Stressed,1
BRW_00242,Falan Loke,Punjab,Chemicals,BR_08,LO_039,2023-05-13,2000000,14.57,12,615205,180111,0.293,735,2,75,Non-Filer,Inventory,0,Critical,Stressed,0
BRW_00243,Oeshi Shere,Gujarat,Food & Beverage,BR_15,LO_024,2024-04-15,10000000,15.29,18,2816639,625213,0.222,691,1,0,Regular,Gold,0,Amber,Defaulted,1
BRW_00244,Falan Loke,Punjab,Textile,BR_18,LO_011,2022-03-12,750000,18.28,24,100809,37544,0.372,815,0,120,Irregular,Inventory,0,Red,NPA,0
BRW_00245,Christopher Sachdeva,West Bengal,Chemicals,BR_10,LO_024,2024-02-18,2000000,13.29,12,344306,178906,0.52,639,1,0,Irregular,Inventory,0,Red,Active,0
BRW_00246,Anusha Desai,Karnataka,Retail Trade,BR_04,LO_003,2023-06-30,3000000,17.51,48,1022958,87358,0.085,657,0,15,Irregular,Inventory,1,Amber,Active,0
BRW_00247,Bhavna Thakkar,Haryana,Textile,BR_07,LO_040,2024-02-24,5000000,15.32,18,1202115,312677,0.26,655,5,45,Regular,Property,0,Critical,Stressed,1
BRW_00248,Rachita Morar,Karnataka,Textile,BR_17,LO_020,2022-05-09,2000000,15.49,18,592624,125231,0.211,639,1,15,Regular,Machinery,2,Critical,Defaulted,1
BRW_00249,Ijaya Kale,Delhi,Textile,BR_08,LO_023,2022-05-12,10000000,13.9,36,1514395,341290,0.225,664,6,90,Regular,Inventory,2,Critical,NPA,1
BRW_00250,Edhitha Arya,Karnataka,Agri Processing,BR_01,LO_005,2023-11-07,500000,15.43,18,68357,31293,0.458,691,0,120,Regular,Property,0,Red,NPA,0
BRW_00251,Pallavi Borra,Haryana,Retail Trade,BR_10,LO_036,2023-05-02,5000000,12.01,18,1458287,304933,0.209,659,1,15,Regular,Property,1,Red,Active,0
BRW_00252,Ekaja Trivedi,Gujarat,Textile,BR_15,LO_013,2023-07-17,5000000,16.85,48,1325927,143887,0.109,697,0,60,Regular,Machinery,0,Red,Stressed,0
BRW_00253,Triveni Ratti,Haryana,Food & Beverage,BR_06,LO_036,2022-06-19,1500000,13.49,48,395796,40607,0.103,751,0,0,Regular,Machinery,0,Green,Active,0
BRW_00254,Pahal Baria,Karnataka,Construction,BR_10,LO_006,2022-09-29,10000000,17.71,12,2292113,915420,0.399,581,1,0,Regular,Machinery,2,Critical,Active,0
BRW_00255,Omkaar Ravi,Karnataka,Textile,BR_01,LO_002,2023-06-25,2000000,14.07,24,464332,96091,0.207,602,0,75,Regular,Inventory,2,Critical,Stressed,1
BRW_00256,Mohammed Murty,West Bengal,Agri Processing,BR_06,LO_029,2024-06-12,1500000,12.5,48,417957,39869,0.095,800,1,75,Regular,Machinery,2,Critical,Stressed,1
BRW_00257,Pratyush Grewal,Gujarat,Chemicals,BR_13,LO_005,2023-09-14,5000000,16.37,12,764503,454530,0.595,625,4,120,Regular,Unsecured,0,Critical,NPA,1
BRW_00258,Xavier Bhagat,West Bengal,Retail Trade,BR_03,LO_015,2023-03-10,1500000,12.65,18,262871,91926,0.35,814,6,0,Regular,Machinery,0,Red,Defaulted,1
BRW_00259,Nidhi Sengupta,Uttar Pradesh,Electronics,BR_12,LO_008,2022-08-05,1000000,16.78,12,315341,91100,0.289,652,5,60,Regular,Machinery,0,Critical,Stressed,0
BRW_00260,Ishita Ganesan,West Bengal,Agri Processing,BR_15,LO_034,2023-07-07,10000000,18.28,12,1633936,918133,0.562,633,0,0,Irregular,Property,2,Critical,Defaulted,1
BRW_00261,Unni Solanki,Madhya Pradesh,Textile,BR_07,LO_037,2024-02-13,7500000,16.96,12,1706276,683893,0.401,650,0,75,Regular,Property,1,Critical,Stressed,0
BRW_00262,Lipika Banik,Madhya Pradesh,Retail Trade,BR_06,LO_026,2024-01-18,500000,11.66,60,134856,11036,0.082,800,0,90,Non-Filer,Gold,1,Critical,NPA,0
BRW_00263,Osha Deol,Gujarat,Construction,BR_09,LO_009,2023-12-08,5000000,15.7,12,1749898,452944,0.259,815,2,0,Regular,Property,0,Red,Active,0
BRW_00264,Neel Yohannan,Uttar Pradesh,Textile,BR_16,LO_008,2022-07-25,10000000,16.37,48,1975286,285301,0.144,704,0,45,Non-Filer,Property,0,Critical,Stressed,0
BRW_00265,Hemal Sood,Delhi,Agri Processing,BR_12,LO_014,2024-01-01,7500000,17.28,60,1466888,187525,0.128,660,0,0,Irregular,Machinery,0,Amber,Active,0
BRW_00266,Joshua Rout,Gujarat,Auto Parts,BR_09,LO_025,2022-11-16,7500000,11.89,24,2306241,352665,0.153,588,0,90,Irregular,Property,0,Red,NPA,1
BRW_00267,Mohammed Narasimhan,Uttar Pradesh,Food & Beverage,BR_08,LO_034,2023-02-13,3000000,14.86,12,892457,270576,0.303,649,1,0,Non-Filer,Machinery,0,Red,Defaulted,1
BRW_00268,Chakradev Borde,Punjab,Electronics,BR_05,LO_003,2023-11-19,1500000,15.25,36,416085,52181,0.125,751,0,0,Regular,Property,2,Amber,Active,0
BRW_00269,Ojas Ramachandran,Haryana,Chemicals,BR_03,LO_032,2023-10-28,7500000,12.68,18,1538040,459737,0.299,663,1,30,Regular,Machinery,0,Amber,Stressed,1
BRW_00270,Imaran Sharma,Punjab,Agri Processing,BR_04,LO_036,2023-01-18,1000000,13.76,18,167463,61802,0.369,653,0,30,Regular,Gold,2,Red,Stressed,0
BRW_00271,Charan Chacko,Haryana,Retail Trade,BR_11,LO_005,2023-03-25,10000000,14.58,60,2443572,235700,0.096,652,0,0,Regular,Inventory,0,Green,Defaulted,1
BRW_00272,Daksha Sandhu,Delhi,Electronics,BR_10,LO_015,2023-06-14,750000,17.33,18,237435,47615,0.201,591,5,120,Regular,Machinery,2,Critical,NPA,1
BRW_00273,Jeet Gill,Punjab,Electronics,BR_08,LO_028,2023-04-08,750000,18.01,18,238964,47857,0.2,804,4,120,Regular,Machinery,2,Critical,NPA,1
BRW_00274,Timothy Malhotra,Uttar Pradesh,Electronics,BR_09,LO_018,2022-05-04,5000000,15.9,60,546472,121324,0.222,611,6,0,Regular,Gold,0,Red,Defaulted,1
BRW_00275,Raksha Ravi,Punjab,Textile,BR_13,LO_011,2022-09-11,1500000,14.26,18,293481,93055,0.317,741,5,0,Regular,Inventory,0,Red,Defaulted,1
BRW_00276,Vinaya Chana,Karnataka,Food & Beverage,BR_19,LO_010,2022-08-19,7500000,13.28,12,1541061,670865,0.435,662,0,0,Regular,Property,2,Amber,Active,0
BRW_00277,Krisha Wali,Punjab,Textile,BR_11,LO_004,2022-03-07,10000000,18.37,24,3439561,501030,0.146,612,1,0,Irregular,Property,2,Critical,Defaulted,1
BRW_00278,Yashica Anne,Uttar Pradesh,Retail Trade,BR_03,LO_020,2022-12-13,5000000,18.38,60,1315297,128002,0.097,643,1,0,Non-Filer,Property,0,Red,Active,0
BRW_00279,Zansi Konda,Haryana,Textile,BR_01,LO_005,2022-01-22,2000000,17.97,36,379913,72274,0.19,627,5,30,Regular,Property,0,Critical,Stressed,1
BRW_00280,Devansh Butala,Gujarat,Auto Parts,BR_14,LO_001,2023-08-26,7500000,17.0,60,652767,186394,0.286,595,0,0,Regular,Property,0,Amber,Defaulted,1
BRW_00281,Dev Desai,West Bengal,Food & Beverage,BR_19,LO_013,2023-07-22,1500000,13.78,48,348980,40824,0.117,757,1,30,Regular,Property,0,Amber,Stressed,0
BRW_00282,Hemal Boase,Gujarat,Food & Beverage,BR_01,LO_022,2022-08-24,750000,17.22,36,79455,26821,0.338,693,4,0,Irregular,Gold,0,Red,Active,0
BRW_00283,Advika Gulati,Tamil Nadu,Retail Trade,BR_12,LO_013,2023-08-26,3000000,14.36,48,915904,82522,0.09,730,6,45,Regular,Machinery,1,Critical,Stressed,0
BRW_00284,Tejas Suri,West Bengal,Chemicals,BR_14,LO_015,2022-08-14,10000000,13.79,60,2831800,231595,0.082,605,1,45,Non-Filer,Property,0,Critical,Stressed,0
BRW_00285,Ryan Nayar,Gujarat,Auto Parts,BR_15,LO_009,2022-01-08,500000,16.71,48,102168,14352,0.14,816,5,0,Regular,Inventory,1,Critical,Active,0
BRW_00286,Mohini Sachdeva,Telangana,Agri Processing,BR_07,LO_003,2022-03-14,5000000,12.06,36,979434,166214,0.17,633,0,75,Regular,Inventory,0,Critical,Stressed,0
BRW_00287,Manya Kanda,Haryana,Textile,BR_04,LO_002,2023-12-26,10000000,11.84,12,3222815,887739,0.275,751,2,45,Non-Filer,Machinery,0,Critical,Stressed,1
BRW_00288,Bhanumati Sahni,Tamil Nadu,Construction,BR_14,LO_012,2023-10-09,10000000,14.64,60,1578837,236013,0.149,812,1,120,Non-Filer,Machinery,0,Critical,NPA,1
BRW_00289,Advika Divan,Karnataka,Textile,BR_18,LO_024,2022-03-02,1000000,14.62,60,147235,23590,0.16,616,5,60,Irregular,Property,1,Critical,Stressed,1
BRW_00290,Devika Comar,West Bengal,Electronics,BR_16,LO_018,2022-08-23,2000000,17.77,18,667166,127392,0.191,588,3,30,Regular,Machinery,0,Red,Stressed,0
BRW_00291,Jagat Verma,Madhya Pradesh,Textile,BR_14,LO_036,2022-03-11,7500000,12.38,60,2238722,168277,0.075,801,4,15,Irregular,Machinery,0,Red,Defaulted,1
BRW_00292,Chandran Morar,Madhya Pradesh,Agri Processing,BR_11,LO_025,2022-02-02,7500000,12.36,60,2261766,168200,0.074,592,3,30,Regular,Machinery,0,Red,Stressed,1
BRW_00293,Meghana Suri,Tamil Nadu,Textile,BR_06,LO_015,2024-05-30,1500000,12.53,12,199053,133645,0.671,819,6,30,Regular,Machinery,0,Critical,Stressed,0
BRW_00294,Anya Sampath,West Bengal,Auto Parts,BR_15,LO_001,2022-12-05,500000,11.71,18,59344,30423,0.513,639,6,0,Regular,Inventory,0,Critical,Defaulted,1
BRW_00295,Deepa Mutti,Punjab,Auto Parts,BR_10,LO_008,2022-03-14,500000,12.0,24,43513,23536,0.541,685,1,15,Regular,Machinery,2,Red,Defaulted,1
BRW_00296,Aachal Sathe,Uttar Pradesh,Food & Beverage,BR_12,LO_037,2023-06-11,1500000,16.12,48,216001,42602,0.197,705,1,15,Irregular,Machinery,0,Amber,Active,0
