borrower_id,borrower_name,state,sector,branch_id,loan_officer_id,disbursal_date,loan_amount,interest_rate,tenure_months,monthly_income,emi_amount,emi_to_income_ratio,credit_score,bounce_count_6m,dpd_current,gst_filing,collateral_type,prior_defaults,risk_category,loan_status,default,loan_age_months,credit_bucket,emi_stress_flag,high_bounce_flag,dpd_bucket,loan_size_cat,pd_score,predicted_risk
BRW_00111,Akshay Som,Punjab,Electronics,BR_12,LO_015,2023-04-19,5000000,14.87,60,1612649.0,118608.0,0.074,809,2,0,Irregular,Property,1,Critical,Active,0,20,Excellent,0,0,Current,Large,0.8117,Red
BRW_00112,Dalbir Rai,Delhi,Chemicals,BR_04,LO_031,2023-01-24,7500000,16.79,60,1875514.0,185548.0,0.099,603,1,0,Regular,Property,0,Critical,Active,0,23,Poor,0,0,Current,Enterprise,0.6641,Amber
BRW_00113,Kalpit Dani,West Bengal,Electronics,BR_10,LO_014,2022-10-04,750000,14.67,18,210015.0,46672.0,0.222,598,0,75,Regular,Inventory,0,Amber,Stressed,0,27,Poor,0,0,DPD 61-90,Small,0.3315,Green
BRW_00114,Pallavi Seshadri,Gujarat,Retail Trade,BR_18,LO_034,2023-10-18,5000000,11.8,60,1529201.0,110717.0,0.072,654,0,30,Regular,Machinery,0,Green,Stressed,0,14,Fair,0,0,DPD 1-30,Large,0.2243,Green
BRW_00115,Mohini Sarna,Rajasthan,Chemicals,BR_19,LO_001,2023-12-06,750000,13.67,48,71084.0,20370.0,0.287,619,1,0,Regular,Inventory,0,Red,Active,0,13,Poor,0,0,Current,Small,0.4877,Green
BRW_00116,Dayita Modi,Delhi,Food & Beverage,BR_07,LO_035,2023-07-25,750000,13.74,24,217149.0,35917.0,0.165,625,4,45,Regular,Machinery,0,Red,Stressed,0,17,Fair,0,1,DPD 31-60,Small,0.3466,Green
BRW_00117,Pahal Palla,Uttar Pradesh,Textile,BR_12,LO_011,2022-08-13,7500000,17.37,18,1842755.0,476293.0,0.258,619,6,30,Regular,Gold,0,Critical,Stressed,1,29,Poor,0,1,DPD 1-30,Enterprise,0.8629,Red
BRW_00118,Zaid Lalla,Karnataka,Retail Trade,BR_11,LO_017,2023-12-03,750000,16.08,24,74075.0,36751.0,0.496,641,0,0,Regular,Machinery,0,Amber,Active,0,13,Fair,0,0,Current,Small,0.5802,Amber
BRW_00119,Xalak Chatterjee,Punjab,Electronics,BR_03,LO_005,2022-11-29,10000000,13.43,12,2173160.0,895191.0,0.412,817,1,60,Non-Filer,Unsecured,0,Red,Stressed,0,25,Excellent,0,0,DPD 31-60,Enterprise,0.405,Green
BRW_00120,Chakrika Pal,Tamil Nadu,Construction,BR_02,LO_017,2024-05-13,500000,18.27,24,51131.0,25027.0,0.489,810,5,0,Regular,Machinery,0,Critical,Active,0,7,Excellent,0,1,Current,Small,0.8881,Critical
BRW_00121,Theodore Srivastava,Tamil Nadu,Electronics,BR_02,LO_018,2024-02-26,10000000,13.75,24,2787057.0,478948.0,0.172,597,0,30,Regular,Gold,0,Amber,Stressed,0,10,Poor,0,0,DPD 1-30,Enterprise,0.2054,Green
BRW_00122,Vansha Kashyap,West Bengal,Construction,BR_02,LO_025,2024-03-05,500000,18.49,12,113777.0,45956.0,0.404,719,4,60,Regular,Machinery,1,Critical,Stressed,1,10,Good,0,1,DPD 31-60,Small,0.9285,Critical
BRW_00123,Unnati Bera,West Bengal,Auto Parts,BR_15,LO_035,2022-02-27,750000,18.47,18,253098.0,48022.0,0.19,721,0,0,Regular,Machinery,2,Critical,Active,0,34,Good,0,0,Current,Small,0.9082,Critical
BRW_00124,Guneet Mahal,Gujarat,Chemicals,BR_04,LO_016,2022-08-23,3000000,12.84,24,388339.0,142400.0,0.367,818,4,0,Irregular,Gold,1,Critical,Active,0,28,Excellent,0,1,Current,Medium,0.9039,Critical
BRW_00125,Triveni Keer,Rajasthan,Construction,BR_03,LO_023,2024-04-21,3000000,13.69,36,730887.0,102081.0,0.14,661,1,0,Regular,Property,0,Red,Active,0,8,Fair,0,0,Current,Medium,0.4861,Green
BRW_00126,Urvi Khosla,Rajasthan,Electronics,BR_17,LO_040,2022-02-02,500000,14.9,24,68563.0,24219.0,0.353,768,1,0,Regular,Machinery,0,Green,Active,0,35,Excellent,0,0,Current,Small,0.2066,Green
BRW_00127,Nidra Patla,Uttar Pradesh,Auto Parts,BR_02,LO_021,2024-04-04,5000000,16.15,18,1228987.0,314636.0,0.256,687,3,30,Regular,Inventory,0,Amber,Stressed,0,9,Good,0,1,DPD 1-30,Large,0.5117,Amber
BRW_00128,Lopa Chatterjee,Gujarat,Textile,BR_10,LO_029,2022-11-20,7500000,15.2,60,2063365.0,179212.0,0.087,813,1,45,Regular,Gold,0,Critical,Stressed,1,25,Excellent,0,0,DPD 31-60,Enterprise,0.2931,Green
BRW_00129,Nathan Bansal,Haryana,Food & Beverage,BR_07,LO_036,2023-02-15,750000,18.29,12,206266.0,68863.0,0.334,591,1,0,Regular,Machinery,0,Amber,Active,0,22,Poor,0,0,Current,Small,0.2326,Green
BRW_00130,Yasti Handa,Delhi,Food & Beverage,BR_09,LO_010,2022-10-02,7500000,16.57,60,2250524.0,184664.0,0.082,683,3,0,Irregular,Machinery,0,Critical,Active,0,27,Good,0,1,Current,Enterprise,0.5298,Amber
BRW_00131,Keya Varghese,Delhi,Food & Beverage,BR_20,LO_020,2022-03-09,10000000,12.98,18,3104585.0,614382.0,0.198,734,0,0,Regular,Property,0,Green,Active,0,34,Good,0,0,Current,Enterprise,0.2418,Green
BRW_00132,Tanvi Sama,Rajasthan,Construction,BR_15,LO_007,2022-08-05,3000000,12.24,48,302590.0,79355.0,0.262,713,5,0,Irregular,Unsecured,2,Critical,Active,0,29,Good,0,1,Current,Medium,0.823,Red
BRW_00133,Jason Sinha,Delhi,Textile,BR_08,LO_030,2023-08-04,2000000,16.32,60,345364.0,48976.0,0.142,667,1,0,Regular,Machinery,1,Critical,Defaulted,1,17,Fair,0,0,Current,Medium,0.8241,Red
BRW_00134,Saksham Krishna,Tamil Nadu,Construction,BR_17,LO_029,2024-06-16,10000000,12.61,24,2655230.0,473588.0,0.178,694,0,0,Regular,Gold,1,Red,Active,0,6,Good,0,0,Current,Enterprise,0.748,Red
BRW_00135,Oscar Chaudhry,Delhi,Chemicals,BR_11,LO_001,2024-01-06,10000000,17.01,24,2146182.0,494470.0,0.23,612,0,75,Regular,Property,0,Critical,Stressed,0,12,Poor,0,0,DPD 61-90,Enterprise,0.6564,Amber
BRW_00136,Raksha Sundaram,Karnataka,Construction,BR_16,LO_021,2022-11-19,500000,13.68,12,65741.0,44818.0,0.682,816,3,0,Non-Filer,Property,0,Critical,Active,0,25,Excellent,1,1,Current,Small,0.8793,Critical
BRW_00137,Caleb Pai,Rajasthan,Textile,BR_18,LO_007,2022-08-06,1000000,13.79,24,229231.0,47913.0,0.209,697,3,0,Regular,Property,0,Red,Active,0,29,Good,0,1,Current,Small,0.6767,Amber
BRW_00138,Imaran Thaman,Maharashtra,Textile,BR_04,LO_004,2023-11-03,10000000,11.58,36,1900076.0,330140.0,0.174,659,1,15,Regular,Inventory,0,Critical,Active,0,14,Fair,0,0,DPD 1-30,Enterprise,0.7294,Amber
BRW_00139,Yashvi Nazareth,Tamil Nadu,Chemicals,BR_18,LO_039,2023-05-27,750000,16.41,36,138982.0,26519.0,0.191,757,1,0,Regular,Property,1,Red,Active,0,19,Excellent,0,0,Current,Small,0.6029,Amber
BRW_00140,Lajita Talwar,Telangana,Textile,BR_20,LO_015,2023-02-10,1500000,12.29,60,447950.0,33586.0,0.075,591,0,90,Irregular,Property,0,Red,NPA,1,23,Poor,0,0,DPD 61-90,Medium,0.7113,Amber
BRW_00141,Nathaniel Das,Haryana,Electronics,BR_08,LO_034,2023-10-21,1500000,16.91,18,285077.0,94931.0,0.333,674,0,90,Regular,Property,0,Green,NPA,0,14,Fair,0,0,DPD 61-90,Medium,0.143,Green
BRW_00142,Quincy Lata,Tamil Nadu,Textile,BR_15,LO_002,2023-04-15,750000,14.94,12,65357.0,67672.0,1.035,764,3,0,Non-Filer,Property,0,Critical,Active,0,20,Excellent,1,1,Current,Small,0.7456,Red
BRW_00143,Yuvraj Nagy,Punjab,Food & Beverage,BR_13,LO_037,2022-05-27,1000000,16.99,48,95677.0,28849.0,0.302,808,6,0,Irregular,Property,0,Critical,Active,0,31,Excellent,0,1,Current,Small,0.8129,Red
BRW_00144,Neelima Bassi,Gujarat,Electronics,BR_04,LO_003,2022-09-29,1000000,15.59,60,311185.0,24100.0,0.077,632,3,0,Irregular,Property,2,Red,Active,0,27,Fair,0,1,Current,Small,0.8799,Critical
BRW_00145,Zayan Patla,Uttar Pradesh,Electronics,BR_14,LO_004,2022-05-23,500000,12.08,18,169681.0,30509.0,0.18,592,1,0,Regular,Gold,0,Amber,Active,0,31,Poor,0,0,Current,Small,0.2179,Green
BRW_00146,Kamala Sidhu,Punjab,Chemicals,BR_15,LO_036,2022-09-10,3000000,16.86,12,797611.0,273414.0,0.343,701,1,0,Irregular,Machinery,2,Critical,Active,0,28,Good,0,0,Current,Medium,0.8276,Red
BRW_00147,Yashodhara Sami,Maharashtra,Agri Processing,BR_15,LO_027,2024-02-02,7500000,11.99,12,1337845.0,666330.0,0.498,779,1,0,Regular,Machinery,0,Amber,Active,0,11,Excellent,0,0,Current,Enterprise,0.2909,Green
BRW_00148,Laban Sachdev,Delhi,Agri Processing,BR_05,LO_004,2023-07-29,1000000,14.85,60,333422.0,23711.0,0.071,681,0,0,Regular,Unsecured,2,Critical,Active,0,17,Good,0,0,Current,Small,0.3712,Green
BRW_00149,Hiral Mistry,Haryana,Textile,BR_15,LO_036,2023-07-06,2000000,12.71,18,517913.0,122624.0,0.237,710,5,0,Non-Filer,Machinery,0,Critical,Active,0,18,Good,0,1,Current,Medium,0.6784,Amber
BRW_00150,Imaran Khalsa,Maharashtra,Electronics,BR_18,LO_019,2022-09-27,500000,16.77,18,153985.0,31610.0,0.205,771,0,0,Regular,Unsecured,1,Amber,Active,0,27,Excellent,0,0,Current,Small,0.339,Green
BRW_00151,Finn Narayan,Delhi,Agri Processing,BR_03,LO_034,2024-02-04,5000000,17.88,24,1433900.0,249330.0,0.174,791,4,60,Non-Filer,Property,0,Red,Stressed,0,11,Excellent,0,1,DPD 31-60,Large,0.4845,Green
BRW_00152,Chaitanya Anand,Telangana,Agri Processing,BR_20,LO_016,2023-08-22,500000,15.38,48,91183.0,14011.0,0.154,637,2,0,Regular,Machinery,1,Critical,Active,0,16,Fair,0,0,Current,Small,0.7704,Red
BRW_00153,Girik Deshmukh,Gujarat,Textile,BR_10,LO_040,2023-03-15,10000000,15.19,36,2092495.0,347584.0,0.166,583,6,0,Non-Filer,Machinery,0,Critical,Active,0,21,Poor,0,1,Current,Enterprise,0.8684,Critical
BRW_00154,Dalbir Arya,Haryana,Agri Processing,BR_05,LO_022,2023-08-21,7500000,16.85,24,976917.0,370276.0,0.379,815,3,0,Regular,Machinery,0,Critical,Active,0,16,Excellent,0,1,Current,Enterprise,0.7525,Red
BRW_00155,Anirudh Dave,Delhi,Construction,BR_05,LO_032,2023-02-13,5000000,11.54,12,794219.0,443168.0,0.558,752,1,120,Irregular,Machinery,0,Red,NPA,0,22,Excellent,1,0,DPD 90+,Large,0.4209,Green
BRW_00156,Yashodhara Sha,Rajasthan,Auto Parts,BR_15,LO_002,2023-01-06,5000000,17.92,48,1450469.0,146666.0,0.101,645,2,0,Regular,Property,1,Red,Active,0,24,Fair,0,0,Current,Large,0.4731,Green
BRW_00157,Vihaan Pal,Tamil Nadu,Chemicals,BR_01,LO_017,2022-08-13,2000000,12.88,48,642748.0,53535.0,0.083,694,2,15,Regular,Gold,1,Red,Active,0,29,Good,0,0,DPD 1-30,Medium,0.4913,Amber
BRW_00158,Gautam Narasimhan,Uttar Pradesh,Auto Parts,BR_01,LO_023,2022-05-22,2000000,18.39,18,551208.0,127983.0,0.232,615,5,30,Irregular,Machinery,0,Critical,Stressed,1,31,Poor,0,1,DPD 1-30,Medium,0.951,Critical
BRW_00159,Ansh Hayer,Gujarat,Textile,BR_16,LO_012,2023-06-06,2000000,16.65,48,411193.0,57348.0,0.139,602,6,0,Irregular,Property,0,Critical,Active,0,19,Poor,0,1,Current,Medium,0.7686,Red
BRW_00160,Urishilla Murty,Karnataka,Food & Beverage,BR_17,LO_013,2023-05-21,500000,16.92,60,51678.0,12404.0,0.24,816,1,15,Regular,Machinery,2,Critical,Active,0,19,Excellent,0,0,DPD 1-30,Small,0.699,Amber
BRW_00161,Chandresh Salvi,Telangana,Chemicals,BR_14,LO_010,2022-04-04,7500000,16.09,48,715319.0,212897.0,0.298,598,1,0,Regular,Gold,0,Red,Active,0,33,Poor,0,0,Current,Enterprise,0.3541,Green
BRW_00162,Chatresh Basu,Uttar Pradesh,Textile,BR_15,LO_004,2024-02-13,500000,14.8,12,90533.0,45081.0,0.498,619,1,0,Regular,Property,0,Red,Active,0,10,Poor,0,0,Current,Small,0.5514,Amber
BRW_00163,Manan Batra,Punjab,Electronics,BR_14,LO_007,2022-02-18,1500000,15.5,60,307847.0,36079.0,0.117,651,0,0,Regular,Property,0,Green,Active,0,34,Fair,0,0,Current,Medium,0.2496,Green
BRW_00164,Tanvi De,Uttar Pradesh,Food & Beverage,BR_02,LO_002,2024-05-31,10000000,11.82,60,2444625.0,221535.0,0.091,723,6,0,Regular,Gold,0,Critical,Active,0,7,Good,0,1,Current,Enterprise,0.8799,Critical
BRW_00165,Bina Kapadia,Karnataka,Auto Parts,BR_03,LO_015,2022-04-23,10000000,15.87,24,817521.0,489010.0,0.598,637,2,0,Irregular,Unsecured,0,Red,Active,0,32,Fair,1,0,Current,Enterprise,0.8053,Red
BRW_00166,Raksha Kata,West Bengal,Textile,BR_12,LO_036,2022-06-06,2000000,15.88,48,694450.0,56557.0,0.081,686,1,45,Regular,Property,0,Amber,Stressed,0,31,Good,0,0,DPD 31-60,Medium,0.3963,Green
BRW_00167,Jagvi Loke,Haryana,Electronics,BR_02,LO_009,2023-10-05,1500000,17.74,18,267395.0,95522.0,0.357,597,1,0,Regular,Unsecured,2,Critical,Active,0,15,Poor,0,0,Current,Medium,0.6117,Amber
BRW_00168,Hemang Jani,Delhi,Chemicals,BR_08,LO_024,2022-06-13,1000000,15.04,24,308985.0,48505.0,0.157,615,2,0,Non-Filer,Machinery,1,Critical,Defaulted,1,31,Poor,0,0,Current,Small,0.8736,Critical
BRW_00169,Falguni Dey,Madhya Pradesh,Chemicals,BR_12,LO_006,2024-03-22,1000000,12.04,18,224441.0,61000.0,0.272,731,1,0,Regular,Unsecured,0,Amber,Active,0,9,Good,0,0,Current,Small,0.3825,Green
BRW_00170,Naveen Narasimhan,Delhi,Retail Trade,BR_09,LO_007,2023-11-28,2000000,13.64,48,230437.0,54292.0,0.236,708,0,0,Regular,Inventory,0,Red,Active,0,13,Good,0,0,Current,Medium,0.5965,Amber
BRW_00171,Vivaan Palan,Maharashtra,Electronics,BR_14,LO_016,2023-03-09,500000,16.09,24,147671.0,24503.0,0.166,580,0,15,Irregular,Unsecured,1,Critical,Active,0,22,Poor,0,0,DPD 1-30,Small,0.4952,Amber
BRW_00172,Unni Ram,Madhya Pradesh,Construction,BR_06,LO_017,2023-09-03,2000000,13.17,48,543306.0,53823.0,0.099,643,2,0,Irregular,Gold,0,Critical,Active,0,16,Fair,0,0,Current,Medium,0.8708,Critical
BRW_00173,Chaitanya Srivastava,West Bengal,Agri Processing,BR_17,LO_030,2022-03-07,3000000,13.46,12,667223.0,268599.0,0.403,641,1,0,Irregular,Property,0,Critical,Active,0,34,Fair,0,0,Current,Medium,0.6439,Amber
BRW_00174,Pavani Dayal,Tamil Nadu,Food & Beverage,BR_11,LO_008,2023-01-30,5000000,17.24,24,1094646.0,247788.0,0.226,689,6,0,Irregular,Property,2,Critical,Active,0,23,Good,0,1,Current,Large,0.9361,Critical
BRW_00175,Inaya Sabharwal,Madhya Pradesh,Electronics,BR_19,LO_003,2023-01-26,10000000,15.59,18,1036194.0,626628.0,0.605,743,0,0,Regular,Machinery,0,Amber,Active,0,23,Excellent,1,0,Current,Enterprise,0.4791,Green
BRW_00176,Adweta Choudhary,Tamil Nadu,Retail Trade,BR_13,LO_025,2023-09-03,1000000,15.06,12,257079.0,90286.0,0.351,654,4,0,Regular,Property,1,Critical,Active,0,16,Fair,0,1,Current,Small,0.9367,Critical
BRW_00177,Amaira Khosla,Rajasthan,Agri Processing,BR_03,LO_029,2023-04-25,750000,13.73,36,244527.0,25534.0,0.104,725,5,15,Irregular,Machinery,0,Critical,Active,0,20,Good,0,1,DPD 1-30,Small,0.9239,Critical
BRW_00178,Thomas Bansal,Telangana,Agri Processing,BR_03,LO_021,2023-06-26,1000000,16.62,18,105176.0,63149.0,0.6,595,3,0,Regular,Unsecured,0,Critical,Active,0,18,Poor,1,1,Current,Small,0.9195,Critical
BRW_00179,Nakul Kata,Maharashtra,Textile,BR_14,LO_006,2022-09-15,10000000,13.51,48,1511480.0,270813.0,0.179,596,0,75,Regular,Property,1,Red,Stressed,0,27,Poor,0,0,DPD 61-90,Enterprise,0.3833,Green
BRW_00180,Omkaar Kanda,Rajasthan,Agri Processing,BR_08,LO_023,2023-07-21,5000000,16.66,18,1618115.0,315844.0,0.195,603,4,0,Irregular,Machinery,0,Critical,Active,0,17,Poor,0,1,Current,Large,0.9164,Critical
BRW_00181,Pavani Singhal,Punjab,Construction,BR_07,LO_011,2024-05-31,10000000,11.99,36,1567728.0,332095.0,0.212,677,1,0,Irregular,Machinery,0,Critical,Active,0,7,Fair,0,0,Current,Enterprise,0.8066,Red
BRW_00182,Nitesh Loyal,Haryana,Chemicals,BR_04,LO_006,2022-01-12,750000,17.55,18,192423.0,47693.0,0.248,775,6,0,Regular,Inventory,0,Critical,Active,0,36,Excellent,0,1,Current,Small,0.8886,Critical
BRW_00183,Chasmum Johal,Tamil Nadu,Retail Trade,BR_03,LO_027,2023-11-28,2000000,15.0,12,448801.0,180516.0,0.402,806,3,75,Non-Filer,Property,0,Critical,Stressed,1,13,Excellent,0,1,DPD 61-90,Medium,0.8348,Red
BRW_00184,Bachittar Iyer,Punjab,Agri Processing,BR_19,LO_027,2024-01-09,1500000,14.57,60,361512.0,35347.0,0.098,786,1,45,Irregular,Property,1,Red,Stressed,0,11,Excellent,0,0,DPD 31-60,Medium,0.6041,Amber
BRW_00185,Hardik Kapur,Delhi,Textile,BR_02,LO_013,2022-04-28,750000,15.78,18,144197.0,47064.0,0.326,709,0,0,Non-Filer,Gold,2,Red,Active,0,32,Good,0,0,Current,Small,0.7009,Amber
BRW_00186,Balveer Sarin,Uttar Pradesh,Construction,BR_05,LO_009,2023-11-30,10000000,15.87,24,1609976.0,489010.0,0.304,802,1,15,Non-Filer,Gold,0,Critical,Active,0,13,Excellent,0,0,DPD 1-30,Enterprise,0.5442,Amber
BRW_00187,Tristan Sachar,Madhya Pradesh,Auto Parts,BR_12,LO_008,2023-07-04,10000000,12.42,36,931040.0,334152.0,0.359,780,1,30,Regular,Gold,0,Red,Stressed,1,18,Excellent,0,0,DPD 1-30,Enterprise,0.7335,Amber
BRW_00188,Dalaja Misra,Delhi,Chemicals,BR_02,LO_027,2024-02-08,3000000,16.79,18,842867.0,189691.0,0.225,717,2,0,Irregular,Gold,2,Critical,Active,0,10,Good,0,0,Current,Medium,0.7984,Red
BRW_00189,Vihaan Atwal,West Bengal,Chemicals,BR_18,LO_032,2022-10-01,3000000,13.43,36,844335.0,101704.0,0.12,760,1,0,Irregular,Machinery,2,Red,Active,0,27,Excellent,0,0,Current,Medium,0.6039,Amber
BRW_00190,Varsha Lata,Telangana,Retail Trade,BR_15,LO_029,2024-02-27,7500000,17.83,60,1958219.0,189757.0,0.097,796,6,0,Irregular,Inventory,0,Critical,Active,0,10,Excellent,0,1,Current,Enterprise,0.8849,Critical
BRW_00191,Kalpit Andra,Delhi,Chemicals,BR_16,LO_033,2023-10-19,3000000,17.22,12,761343.0,273927.0,0.36,758,0,0,Irregular,Machinery,0,Amber,Active,0,14,Excellent,0,0,Current,Medium,0.2447,Green
BRW_00192,Vansha Tank,Tamil Nadu,Agri Processing,BR_12,LO_005,2022-12-15,500000,13.92,24,72901.0,23987.0,0.329,776,0,60,Regular,Property,0,Amber,Stressed,0,24,Excellent,0,0,DPD 31-60,Small,0.333,Green
BRW_00193,Amol Luthra,Haryana,Textile,BR_12,LO_038,2022-04-25,1500000,17.15,48,129049.0,43399.0,0.336,593,0,60,Regular,Machinery,0,Critical,Stressed,0,32,Poor,0,0,DPD 31-60,Medium,0.6009,Amber
BRW_00194,Nihal Khare,Rajasthan,Chemicals,BR_04,LO_009,2022-10-28,5000000,13.99,18,1491765.0,309552.0,0.208,813,5,0,Regular,Property,0,Critical,Active,0,26,Excellent,0,1,Current,Large,0.9084,Critical
BRW_00195,Nimrat Dhaliwal,Punjab,Chemicals,BR_08,LO_013,2023-03-22,750000,12.21,12,159455.0,66710.0,0.418,691,0,0,Irregular,Machinery,0,Amber,Active,0,21,Good,0,0,Current,Small,0.2759,Green
BRW_00196,Jagdish Vala,Gujarat,Auto Parts,BR_11,LO_033,2022-06-11,10000000,18.23,36,1628462.0,362678.0,0.223,809,6,0,Irregular,Property,0,Red,Active,0,31,Excellent,0,1,Current,Enterprise,0.392,Green
BRW_00197,Ubika Buch,Madhya Pradesh,Auto Parts,BR_04,LO_030,2023-04-10,7500000,16.07,60,806412.0,182664.0,0.227,811,1,15,Regular,Machinery,2,Critical,Active,0,21,Excellent,0,0,DPD 1-30,Enterprise,0.7954,Red
BRW_00198,Baljiwan Kala,Delhi,Food & Beverage,BR_12,LO_025,2022-01-04,7500000,14.69,36,727011.0,258852.0,0.356,645,5,60,Regular,Machinery,0,Red,Stressed,0,36,Fair,0,1,DPD 31-60,Enterprise,0.4501,Green
BRW_00199,Saanvi Bhavsar,Karnataka,Construction,BR_10,LO_006,2024-01-10,5000000,14.28,60,870970.0,117068.0,0.134,661,3,60,Irregular,Inventory,0,Critical,Stressed,0,11,Fair,0,1,DPD 31-60,Large,0.7677,Red
BRW_00200,Farhan Buch,West Bengal,Agri Processing,BR_09,LO_039,2024-06-15,1500000,13.77,60,445918.0,34723.0,0.078,672,4,30,Regular,Machinery,2,Critical,Stressed,1,6,Fair,0,1,DPD 1-30,Medium,0.9546,Critical
BRW_00201,Manan Mukherjee,Haryana,Chemicals,BR_16,LO_010,2024-01-07,750000,18.37,12,246041.0,68892.0,0.28,760,0,0,Regular,Unsecured,1,Red,Active,0,12,Excellent,0,0,Current,Small,0.7883,Red
BRW_00202,Tamanna Parmar,West Bengal,Electronics,BR_04,LO_036,2022-09-27,1000000,12.44,18,322122.0,61186.0,0.19,791,1,0,Regular,Property,0,Green,Active,0,27,Excellent,0,0,Current,Small,0.2514,Green
BRW_00203,Tripti Trivedi,Karnataka,Chemicals,BR_17,LO_019,2023-05-28,3000000,13.7,48,985200.0,81528.0,0.083,771,5,0,Non-Filer,Inventory,0,Red,Active,0,19,Excellent,0,1,Current,Medium,0.6313,Amber
BRW_00204,Sneha Rajan,Haryana,Textile,BR_18,LO_011,2024-02-20,2000000,14.9,18,650171.0,124675.0,0.192,651,0,60,Irregular,Inventory,0,Amber,Stressed,0,10,Fair,0,0,DPD 31-60,Medium,0.403,Green
BRW_00205,Dalaja Singh,Karnataka,Food & Beverage,BR_07,LO_017,2022-07-02,7500000,14.85,24,1667630.0,363115.0,0.218,680,0,0,Regular,Unsecured,0,Green,Active,0,30,Fair,0,0,Current,Enterprise,0.271,Green
BRW_00206,Edhitha Sharaf,Karnataka,Construction,BR_09,LO_002,2023-06-04,3000000,14.8,18,417726.0,186872.0,0.447,628,6,0,Regular,Machinery,0,Critical,Active,0,19,Fair,0,1,Current,Medium,0.9744,Critical
BRW_00207,Chandran Dass,Delhi,Electronics,BR_06,LO_007,2022-04-19,3000000,12.73,60,886417.0,67845.0,0.077,819,4,0,Irregular,Property,0,Critical,Active,0,32,Excellent,0,1,Current,Medium,0.2935,Green
BRW_00208,Siya Mittal,Madhya Pradesh,Food & Beverage,BR_20,LO_031,2024-06-10,500000,12.51,60,68851.0,11251.0,0.163,669,0,15,Irregular,Property,0,Red,Active,0,6,Fair,0,0,DPD 1-30,Small,0.8521,Red
BRW_00209,Fiyaz Dua,Karnataka,Retail Trade,BR_03,LO_031,2023-10-03,1500000,13.28,24,228218.0,71510.0,0.313,769,5,0,Irregular,Property,0,Critical,Active,0,15,Excellent,0,1,Current,Medium,0.9,Critical
BRW_00210,Shivansh Toor,Tamil Nadu,Construction,BR_15,LO_017,2022-11-02,2000000,17.9,36,285957.0,72204.0,0.252,616,6,0,Regular,Machinery,0,Critical,Active,0,26,Poor,0,1,Current,Medium,0.9439,Critical
BRW_00211,Ekaraj Gala,Rajasthan,Chemicals,BR_01,LO_015,2024-05-11,1000000,12.29,60,219045.0,22391.0,0.102,756,5,0,Regular,Gold,1,Critical,Active,0,7,Excellent,0,1,Current,Small,0.832,Red
BRW_00212,Xiti Chad,Karnataka,Chemicals,BR_17,LO_007,2023-10-17,10000000,16.8,24,1668934.0,493462.0,0.296,775,1,15,Non-Filer,Property,0,Critical,Active,0,14,Excellent,0,0,DPD 1-30,Enterprise,0.822,Red
BRW_00213,Ladli Sha,Madhya Pradesh,Construction,BR_09,LO_030,2023-06-04,500000,16.8,60,60811.0,12372.0,0.203,740,0,15,Regular,Property,1,Red,Active,0,19,Good,0,0,DPD 1-30,Small,0.6856,Amber
BRW_00214,Anya Wason,Maharashtra,Chemicals,BR_02,LO_039,2023-09-16,3000000,17.17,48,607070.0,86829.0,0.143,729,0,0,Regular,Property,0,Red,Active,0,15,Good,0,0,Current,Medium,0.7224,Amber
BRW_00215,Nicholas Mand,Maharashtra,Agri Processing,BR_06,LO_014,2022-07-23,3000000,17.71,60,947864.0,75707.0,0.08,649,6,15,Irregular,Property,0,Critical,Active,0,29,Fair,0,1,DPD 1-30,Medium,0.8505,Red
BRW_00216,Aryan Puri,Punjab,Construction,BR_16,LO_031,2022-06-06,2000000,13.34,12,468098.0,178953.0,0.382,612,0,0,Non-Filer,Unsecured,0,Red,Active,0,31,Poor,0,0,Current,Medium,0.8662,Critical
BRW_00217,Orinder Manda,Maharashtra,Food & Beverage,BR_13,LO_009,2023-01-18,2000000,13.07,24,634301.0,95149.0,0.15,607,0,0,Irregular,Unsecured,0,Red,Active,0,23,Poor,0,0,Current,Medium,0.8124,Red
BRW_00218,Devika Ranganathan,Uttar Pradesh,Construction,BR_06,LO_009,2024-02-20,2000000,14.76,18,265770.0,124543.0,0.469,667,1,15,Irregular,Property,0,Critical,Active,0,10,Fair,0,0,DPD 1-30,Medium,0.6432,Amber
BRW_00219,Raksha Dutta,Madhya Pradesh,Electronics,BR_15,LO_002,2022-06-15,3000000,13.36,24,375248.0,143133.0,0.381,583,0,0,Regular,Property,0,Red,Active,0,31,Poor,0,0,Current,Medium,0.5861,Amber
BRW_00220,Bahadurjit Roy,Delhi,Chemicals,BR_05,LO_022,2023-07-07,7500000,16.64,36,1765543.0,266053.0,0.151,645,0,45,Regular,Unsecured,0,Critical,Stressed,0,18,Fair,0,0,DPD 31-60,Enterprise,0.5842,Amber
BRW_00221,Sachi Mand,Telangana,Agri Processing,BR_17,LO_016,2024-03-08,750000,15.95,60,153824.0,18218.0,0.118,656,6,15,Regular,Property,2,Critical,Active,0,9,Fair,0,1,DPD 1-30,Small,0.8984,Critical
BRW_00222,Damyanti Shukla,Karnataka,Agri Processing,BR_09,LO_002,2023-06-28,3000000,17.62,24,774739.0,149222.0,0.193,689,2,0,Regular,Inventory,2,Critical,Defaulted,1,18,Good,0,0,Current,Medium,0.9182,Critical
